,movie_id,title,genres
2922,2992,Rawhead Rex (1986),Horror|Thriller
2923,2993,Thunderball (1965),Action
2924,2994,"City, The (1998)",Drama
2925,2995,"House on Haunted Hill, The (1999)",Horror
2926,2996,Music of the Heart (1999),Drama
2927,2997,Being John Malkovich (1999),Comedy
2928,2998,Dreaming of Joseph Lees (1998),Romance
2929,2999,Man of the Century (1999),Comedy
2930,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation
2931,3001,"Suburbans, The (1999)",Drama
2932,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
2933,3003,Train of Life (Train De Vie) (1998),Comedy|Drama
2934,3004,"Bachelor, The (1999)",Comedy|Romance
2935,3005,"Bone Collector, The (1999)",Thriller
2936,3006,"Insider, The (1999)",Drama
2937,3007,American Movie (1999),Documentary
2938,3008,Last Night (1998),Thriller
2939,3009,Portraits Chinois (1996),Drama
2940,3010,Rosetta (1999),Drama
2941,3011,"They Shoot Horses, Don't They? (1969)",Drama
2942,3012,Battling Butler (1926),Comedy
2943,3013,Bride of Re-Animator (1990),Comedy|Horror
2944,3014,Bustin' Loose (1981),Comedy
2945,3015,Coma (1978),Thriller
2946,3016,Creepshow (1982),Horror
2947,3017,Creepshow 2 (1987),Horror
2948,3018,Re-Animator (1985),Horror
2949,3019,Drugstore Cowboy (1989),Crime|Drama
2950,3020,Falling Down (1993),Action|Drama
2951,3021,"Funhouse, The (1981)",Horror
2952,3022,"General, The (1927)",Comedy
2953,3023,My Best Girl (1927),Comedy|Romance
2954,3024,Piranha (1978),Horror|Sci-Fi
2955,3025,Rough Night in Jericho (1967),Western
2956,3026,Slaughterhouse (1987),Horror
2957,3027,Slaughterhouse 2 (1988),Horror
2958,3028,"Taming of the Shrew, The (1967)",Comedy
2959,3029,Nighthawks (1981),Action|Drama
2960,3030,Yojimbo (1961),Comedy|Drama|Western
2961,3031,Repossessed (1990),Comedy
2962,3032,"Omega Man, The (1971)",Sci-Fi
2963,3033,Spaceballs (1987),Comedy|Sci-Fi
2964,3034,Robin Hood (1973),Animation|Children's
2965,3035,Mister Roberts (1955),Comedy|Drama|War
2966,3036,Quest for Fire (1981),Adventure
2967,3037,Little Big Man (1970),Comedy|Drama|Western
2968,3038,"Face in the Crowd, A (1957)",Drama
2969,3039,Trading Places (1983),Comedy
2970,3040,Meatballs (1979),Comedy
2971,3041,Meatballs Part II (1984),Comedy
2972,3042,Meatballs III (1987),Comedy
2973,3043,Meatballs 4 (1992),Comedy
2974,3044,Dead Again (1991),Mystery|Romance|Thriller
2975,3045,Peter's Friends (1992),Comedy|Drama
2976,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2977,3047,Experience Preferred... But Not Essential (1982),Drama
2978,3048,Under the Rainbow (1981),Comedy
2979,3049,How I Won the War (1967),Comedy|War
2980,3050,Light It Up (1999),Drama
2981,3051,Anywhere But Here (1999),Drama
2982,3052,Dogma (1999),Comedy
2983,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2984,3054,Pok�mon: The First Movie (1998),Animation|Children's
2985,3055,Felicia's Journey (1999),Thriller
2986,3056,Oxygen (1999),Thriller
2987,3057,Where's Marlowe? (1999),Comedy
2988,3058,"Ape, The (1940)",Horror|Sci-Fi
2989,3059,British Intelligence (1940),Drama
2990,3060,"Commitments, The (1991)",Comedy|Drama
2991,3061,Holiday Inn (1942),Comedy|Musical
2992,3062,"Longest Day, The (1962)",Action|Drama|War
2993,3063,Poison Ivy (1992),Thriller
2994,3064,Poison Ivy: New Seduction (1997),Thriller
2995,3065,Ten Benny (1997),Drama
2996,3066,Tora! Tora! Tora! (1970),War
2997,3067,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
2998,3068,"Verdict, The (1982)",Drama
2999,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
3000,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3001,3071,Stand and Deliver (1987),Drama
3002,3072,Moonstruck (1987),Comedy
3003,3073,"Sandpiper, The (1965)",Drama|Romance
3004,3074,Jeremiah Johnson (1972),Western
3005,3075,Repulsion (1965),Thriller
3006,3076,Irma la Douce (1963),Comedy
3007,3077,42 Up (1998),Documentary
3008,3078,Liberty Heights (1999),Drama
3009,3079,Mansfield Park (1999),Drama
3010,3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi
3011,3081,Sleepy Hollow (1999),Horror|Romance
3012,3082,"World Is Not Enough, The (1999)",Action|Thriller
3013,3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
3014,3084,Home Page (1999),Documentary
3015,3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror
3016,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
3017,3087,Scrooged (1988),Comedy
3018,3088,Harvey (1950),Comedy
3019,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
3020,3090,Matewan (1987),Drama
3021,3091,Kagemusha (1980),Drama|War
3022,3092,Chushingura (1962),Drama
3023,3093,McCabe & Mrs. Miller (1971),Drama|Western
3024,3094,Maurice (1987),Drama|Romance
3025,3095,"Grapes of Wrath, The (1940)",Drama
3026,3096,My Man Godfrey (1957),Comedy
3027,3097,"Shop Around the Corner, The (1940)",Comedy|Romance
3028,3098,"Natural, The (1984)",Drama
3029,3099,Shampoo (1975),Comedy|Romance
3030,3100,"River Runs Through It, A (1992)",Drama
3031,3101,Fatal Attraction (1987),Thriller
3032,3102,Jagged Edge (1985),Thriller
3033,3103,Stanley & Iris (1990),Drama|Romance
3034,3104,Midnight Run (1988),Action|Adventure|Comedy|Crime
3035,3105,Awakenings (1990),Drama
3036,3106,Come See the Paradise (1990),Drama|Romance
3037,3107,Backdraft (1991),Action|Drama
3038,3108,"Fisher King, The (1991)",Comedy|Drama|Romance
3039,3109,"River, The (1984)",Drama
3040,3110,Country (1984),Drama
3041,3111,Places in the Heart (1984),Drama
3042,3112,'Night Mother (1986),Drama
3043,3113,End of Days (1999),Action|Thriller
3044,3114,Toy Story 2 (1999),Animation|Children's|Comedy
3045,3115,Flawless (1999),Drama
3046,3116,Miss Julie (1999),Drama
3047,3117,Ride with the Devil (1999),Drama|Romance|War
3048,3118,Tumbleweeds (1999),Drama
3049,3119,Bay of Blood (Reazione a catena) (1971),Horror
3050,3120,"Distinguished Gentleman, The (1992)",Comedy
3051,3121,"Hitch-Hiker, The (1953)",Film-Noir
3052,3122,Santa Fe Trail (1940),Drama|Romance|Western
3053,3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
3054,3124,Agnes Browne (1999),Comedy|Drama
3055,3125,"End of the Affair, The (1999)",Drama
3056,3126,"End of the Affair, The (1955)",Drama
3057,3127,Holy Smoke (1999),Drama
3058,3128,"Map of the World, A (1999)",Drama
3059,3129,Sweet and Lowdown (1999),Comedy|Drama
3060,3130,Bonfire of the Vanities (1990),Comedy
3061,3131,Broadway Damage (1997),Comedy
3062,3132,Daddy Long Legs (1919),Comedy
3063,3133,Go West (1925),Comedy
3064,3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
3065,3135,"Great Santini, The (1979)",Drama
3066,3136,"James Dean Story, The (1957)",Documentary
3067,3137,"Sea Wolves, The (1980)",Action|War
3068,3138,Stealing Home (1988),Drama
3069,3139,Tarzan the Fearless (1933),Action|Adventure
3070,3140,"Three Ages, The (1923)",Comedy
3071,3141,"Two Jakes, The (1990)",Drama
3072,3142,U2: Rattle and Hum (1988),Documentary|Musical
3073,3143,Hell in the Pacific (1968),Drama|War
3074,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance
3075,3145,"Cradle Will Rock, The (1999)",Drama
3076,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
3077,3147,"Green Mile, The (1999)",Drama|Thriller
3078,3148,"Cider House Rules, The (1999)",Drama
3079,3149,Diamonds (1999),Mystery
3080,3150,"War Zone, The (1999)",Drama
3081,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery
3082,3152,"Last Picture Show, The (1971)",Drama
3083,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3084,3154,Blood on the Sun (1945),Drama|War
3085,3155,Anna and the King (1999),Drama|Romance
3086,3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
3087,3157,Stuart Little (1999),Children's|Comedy
3088,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3089,3159,Fantasia 2000 (1999),Animation|Children's|Musical
3090,3160,Magnolia (1999),Drama
3091,3161,Onegin (1999),Drama
3092,3162,Simpatico (1999),Comedy|Drama
3093,3163,Topsy-Turvy (1999),Drama
3094,3164,"Alley Cats, The (1968)",Drama
3095,3165,Boiling Point (1993),Action|Drama
3096,3166,Brenda Starr (1989),Adventure
3097,3167,Carnal Knowledge (1971),Drama
3098,3168,Easy Rider (1969),Adventure|Drama
3099,3169,"Falcon and the Snowman, The (1984)",Drama
3100,3170,Hi-Yo Silver (1940),Western
3101,3171,Room at the Top (1959),Drama
3102,3172,Ulysses (Ulisse) (1954),Adventure
3103,3173,Any Given Sunday (1999),Drama
3104,3174,Man on the Moon (1999),Comedy|Drama
3105,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3106,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3107,3177,Next Friday (1999),Comedy
3108,3178,"Hurricane, The (1999)",Drama
3109,3179,Angela's Ashes (1999),Drama
3110,3180,Play it to the Bone (1999),Comedy|Drama
3111,3181,Titus (1999),Drama
3112,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
3113,3183,"Third Miracle, The (1999)",Drama
3114,3184,Montana (1998),Action|Comedy|Crime|Drama
3115,3185,Snow Falling on Cedars (1999),Drama
3116,3186,"Girl, Interrupted (1999)",Drama
3117,3187,Trans (1998),Drama
3118,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary
3119,3189,My Dog Skip (1999),Comedy
3120,3190,Supernova (2000),Adventure|Sci-Fi
3121,3191,"Quarry, The (1998)",Drama
3122,3192,"Terrorist, The (Malli) (1998)",Drama
3123,3193,Creature (1999),Documentary
3124,3194,"Way We Were, The (1973)",Drama
3125,3195,Tess of the Storm Country (1922),Drama
3126,3196,Stalag 17 (1953),Drama|War
3127,3197,"Presidio, The (1988)",Action
3128,3198,Papillon (1973),Drama
3129,3199,Pal Joey (1957),Comedy|Musical|Romance
3130,3200,"Last Detail, The (1973)",Comedy|Drama
3131,3201,Five Easy Pieces (1970),Drama
3132,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama
3133,3203,Dead Calm (1989),Thriller
3134,3204,"Boys from Brazil, The (1978)",Thriller
3135,3205,Black Sunday (La Maschera Del Demonio) (1960),Horror
3136,3206,Against All Odds (1984),Romance
3137,3207,"Snows of Kilimanjaro, The (1952)",Adventure
3138,3208,Loaded Weapon 1 (1993),Action|Comedy
3139,3209,"Loves of Carmen, The (1948)",Drama
3140,3210,Fast Times at Ridgemont High (1982),Comedy
3141,3211,"Cry in the Dark, A (1988)",Drama
3142,3212,Born to Win (1971),Drama
3143,3213,Batman: Mask of the Phantasm (1993),Animation|Children's
3144,3214,American Flyers (1985),Drama
3145,3215,Voyage of the Damned (1976),Drama
3146,3216,Vampyros Lesbos (Las Vampiras) (1970),Horror
3147,3217,"Star Is Born, A (1937)",Drama
3148,3218,Poison (1991),Drama
3149,3219,Pacific Heights (1990),Thriller
3150,3220,Night Tide (1961),Drama
3151,3221,"Draughtsman's Contract, The (1982)",Drama
3152,3222,Carmen (1984),Drama
3153,3223,"Zed & Two Noughts, A (1985)",Drama
3154,3224,Woman in the Dunes (Suna no onna) (1964),Drama
3155,3225,Down to You (2000),Comedy|Romance
3156,3226,Hellhounds on My Trail (1999),Documentary
3157,3227,"Not Love, Just Frenzy (M�s que amor, frenes�) (1996)",Comedy|Drama|Thriller
3158,3228,Wirey Spindell (1999),Comedy
3159,3229,Another Man's Poison (1952),Crime|Drama
3160,3230,"Odessa File, The (1974)",Thriller
3161,3231,"Saphead, The (1920)",Comedy
3162,3232,Seven Chances (1925),Comedy
3163,3233,Smashing Time (1967),Comedy
3164,3234,Train Ride to Hollywood (1978),Comedy
3165,3235,Where the Buffalo Roam (1980),Comedy
3166,3236,Zachariah (1971),Western
3167,3237,Kestrel's Eye (Falkens �ga) (1998),Documentary
3168,3238,Eye of the Beholder (1999),Thriller
3169,3239,Isn't She Great? (2000),Comedy
3170,3240,"Big Tease, The (1999)",Comedy
3171,3241,"Cup, The (Ph�rpa) (1999)",Comedy
3172,3242,Santitos (1997),Comedy
3173,3243,Encino Man (1992),Comedy
3174,3244,"Goodbye Girl, The (1977)",Comedy|Romance
3175,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3176,3246,Malcolm X (1992),Drama
3177,3247,Sister Act (1992),Comedy|Crime
3178,3248,Sister Act 2: Back in the Habit (1993),Comedy
3179,3249,"Hand That Rocks the Cradle, The (1992)",Thriller
3180,3250,Alive (1993),Drama
3181,3251,Agnes of God (1985),Drama|Mystery
3182,3252,Scent of a Woman (1992),Drama
3183,3253,Wayne's World (1992),Comedy
3184,3254,Wayne's World 2 (1993),Comedy
3185,3255,"League of Their Own, A (1992)",Comedy|Drama
3186,3256,Patriot Games (1992),Action|Thriller
3187,3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
3188,3258,Death Becomes Her (1992),Comedy
3189,3259,Far and Away (1992),Drama|Romance
3190,3260,Howards End (1992),Drama
3191,3261,Singles (1992),Comedy|Drama|Romance
3192,3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
3193,3263,White Men Can't Jump (1992),Comedy
3194,3264,Buffy the Vampire Slayer (1992),Comedy|Horror
3195,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime
3196,3266,Man Bites Dog (C'est arriv� pr�s de chez vous) (1992),Action|Comedy|Crime|Drama
3197,3267,"Mariachi, El (1992)",Action|Thriller
3198,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3199,3269,Forever Young (1992),Adventure|Romance|Sci-Fi
3200,3270,"Cutting Edge, The (1992)",Drama
3201,3271,Of Mice and Men (1992),Drama
3202,3272,Bad Lieutenant (1992),Crime|Drama
3203,3273,Scream 3 (2000),Horror|Mystery|Thriller
3204,3274,Single White Female (1992),Action
3205,3275,"Boondock Saints, The (1999)",Action|Comedy
3206,3276,Gun Shy (2000),Comedy
3207,3277,Beloved/Friend (Amigo/Amado) (1999),Drama
3208,3278,Gendernauts (1999),Documentary
3209,3279,Knockout (1999),Action|Adventure
3210,3280,"Baby, The (1973)",Horror
3211,3281,"Brandon Teena Story, The (1998)",Documentary
3212,3282,Different for Girls (1996),Comedy
3213,3283,Minnie and Moskowitz (1971),Action
3214,3284,They Might Be Giants (1971),Comedy|Romance
3215,3285,"Beach, The (2000)",Adventure|Drama
3216,3286,Snow Day (2000),Comedy
3217,3287,"Tigger Movie, The (2000)",Animation|Children's
3218,3288,Cotton Mary (1999),Drama
3219,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
3220,3290,Soft Toilet Seats (1999),Comedy
3221,3291,Trois (2000),Thriller
3222,3292,"Big Combo, The (1955)",Film-Noir
3223,3293,Conceiving Ada (1997),Drama|Sci-Fi
3224,3294,Eaten Alive (1976),Horror
3225,3295,Raining Stones (1993),Drama
3226,3296,To Sir with Love (1967),Drama
3227,3297,With Byrd at the South Pole (1930),Documentary
3228,3298,Boiler Room (2000),Drama
3229,3299,Hanging Up (2000),Comedy|Drama
3230,3300,Pitch Black (2000),Action|Sci-Fi
3231,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3232,3302,Beautiful People (1999),Comedy
3233,3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary
3234,3304,Blue Collar (1978),Crime|Drama
3235,3305,Bluebeard (1944),Film-Noir|Horror
3236,3306,"Circus, The (1928)",Comedy
3237,3307,City Lights (1931),Comedy|Drama|Romance
3238,3308,"Flamingo Kid, The (1984)",Comedy|Drama
3239,3309,"Dog's Life, A (1920)",Comedy
3240,3310,"Kid, The (1921)",Action
3241,3311,"Man from Laramie, The (1955)",Western
3242,3312,"McCullochs, The (1975)",Drama
3243,3313,Class Reunion (1982),Comedy
3244,3314,"Big Trees, The (1952)",Action|Drama
3245,3315,Happy Go Lovely (1951),Musical
3246,3316,Reindeer Games (2000),Action|Thriller
3247,3317,Wonder Boys (2000),Comedy|Drama
3248,3318,Deterrence (1998),Thriller
3249,3319,Judy Berlin (1999),Drama
3250,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3251,3321,"Waiting Game, The (2000)",Comedy
3252,3322,3 Strikes (2000),Comedy
3253,3323,Chain of Fools (2000),Comedy|Crime
3254,3324,Drowning Mona (2000),Comedy
3255,3325,"Next Best Thing, The (2000)",Comedy|Drama
3256,3326,What Planet Are You From? (2000),Comedy|Sci-Fi
3257,3327,Beyond the Mat (2000),Documentary
3258,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3259,3329,"Year My Voice Broke, The (1987)",Drama
3260,3330,Splendor in the Grass (1961),Drama
3261,3331,My Tutor (1983),Drama
3262,3332,"Legend of Lobo, The (1962)",Adventure|Children's
3263,3333,"Killing of Sister George, The (1968)",Drama
3264,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3265,3335,Jail Bait (1954),Crime|Drama
3266,3336,It Happened Here (1961),Drama
3267,3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama
3268,3338,For All Mankind (1989),Documentary
3269,3339,Cross of Iron (1977),War
3270,3340,Bride of the Monster (1956),Horror|Sci-Fi
3271,3341,Born Yesterday (1950),Comedy
3272,3342,Birdy (1984),Drama|War
3273,3343,And God Created Woman (1988),Comedy|Drama|Romance
3274,3344,Blood Feast (1963),Horror
3275,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3276,3346,Color Me Blood Red (1965),Horror
3277,3347,Never Cry Wolf (1983),Drama
3278,3348,"Night Visitor, The (1970)",Crime|Thriller
3279,3349,"Perils of Pauline, The (1947)",Comedy
3280,3350,"Raisin in the Sun, A (1961)",Drama
3281,3351,Two Thousand Maniacs! (1964),Horror
3282,3352,Brown's Requiem (1998),Drama
3283,3353,"Closer You Get, The (2000)",Comedy|Romance
3284,3354,Mission to Mars (2000),Sci-Fi
3285,3355,"Ninth Gate, The (2000)",Thriller
3286,3356,Condo Painting (2000),Documentary
3287,3357,East-West (Est-ouest) (1999),Drama|Romance
3288,3358,Defending Your Life (1991),Comedy|Romance
3289,3359,Breaking Away (1979),Drama
3290,3360,Hoosiers (1986),Drama
3291,3361,Bull Durham (1988),Comedy
3292,3362,Dog Day Afternoon (1975),Comedy|Crime|Drama
3293,3363,American Graffiti (1973),Comedy|Drama
3294,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3295,3365,"Searchers, The (1956)",Western
3296,3366,Where Eagles Dare (1969),Action|Adventure|War
3297,3367,"Devil's Brigade, The (1968)",War
3298,3368,"Big Country, The (1958)",Romance|Western
3299,3369,Any Number Can Win (M�lodie en sous-sol ) (1963),Crime
3300,3370,Betrayed (1988),Drama|Thriller
3301,3371,Bound for Glory (1976),Drama
3302,3372,"Bridge at Remagen, The (1969)",Action|War
3303,3373,Buck and the Preacher (1972),Western
3304,3374,Daughters of the Dust (1992),Drama
3305,3375,Destination Moon (1950),Sci-Fi
3306,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance
3307,3377,Hangmen Also Die (1943),Drama|War
3308,3378,"Ogre, The (Der Unhold) (1996)",Drama
3309,3379,On the Beach (1959),Drama
3310,3380,Railroaded! (1947),Film-Noir
3311,3381,Slaves to the Underground (1997),Comedy|Drama
3312,3382,Song of Freedom (1936),Drama
3313,3383,Big Fella (1937),Drama|Musical
3314,3384,"Taking of Pelham One Two Three, The (1974)",Action
3315,3385,Volunteers (1985),Comedy
3316,3386,JFK (1991),Drama|Mystery
3317,3387,Who's Harry Crumb? (1989),Comedy
3318,3388,Harry and the Hendersons (1987),Comedy
3319,3389,Let's Get Harry (1986),Action|Adventure
3320,3390,Shanghai Surprise (1986),Adventure
3321,3391,Who's That Girl? (1987),Comedy
3322,3392,She-Devil (1989),Comedy
3323,3393,Date with an Angel (1987),Comedy|Fantasy
3324,3394,Blind Date (1987),Comedy|Romance
3325,3395,Nadine (1987),Comedy
3326,3396,"Muppet Movie, The (1979)",Children's|Comedy
3327,3397,"Great Muppet Caper, The (1981)",Children's|Comedy
3328,3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy
3329,3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
3330,3400,We're Back! A Dinosaur's Story (1993),Animation|Children's
3331,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3332,3402,Turtle Diary (1985),Drama
3333,3403,Raise the Titanic (1980),Drama|Thriller
3334,3404,Titanic (1953),Action|Drama
3335,3405,"Night to Remember, A (1958)",Action|Drama
3336,3406,Captain Horatio Hornblower (1951),Action|Adventure|War
3337,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
3338,3408,Erin Brockovich (2000),Drama
3339,3409,Final Destination (2000),Drama|Thriller
3340,3410,Soft Fruit (1999),Comedy|Drama
3341,3411,Babymother (1998),Drama
3342,3412,"Bear, The (1988)",Adventure
3343,3413,Impact (1949),Crime|Drama
3344,3414,Love Is a Many-Splendored Thing (1955),Romance
3345,3415,"Mirror, The (Zerkalo) (1975)",Drama
3346,3416,"Trial, The (Le Proc�s) (1963)",Drama
3347,3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
3348,3418,Thelma & Louise (1991),Action|Drama
3349,3419,Something for Everyone (1970),Comedy|Crime
3350,3420,...And Justice for All (1979),Drama|Thriller
3351,3421,Animal House (1978),Comedy
3352,3422,She's Gotta Have It (1986),Comedy|Romance
3353,3423,School Daze (1988),Drama
3354,3424,Do the Right Thing (1989),Comedy|Drama
3355,3425,Mo' Better Blues (1990),Drama
3356,3426,Jungle Fever (1991),Drama|Romance
3357,3427,Coogan's Bluff (1968),Crime
3358,3428,"Champ, The (1979)",Drama
3359,3429,Creature Comforts (1990),Animation|Comedy
3360,3430,Death Wish (1974),Action|Drama
3361,3431,Death Wish II (1982),Action|Drama
3362,3432,Death Wish 3 (1985),Action|Drama
3363,3433,Death Wish 4: The Crackdown (1987),Action|Drama
3364,3434,Death Wish V: The Face of Death (1994),Action|Drama
3365,3435,Double Indemnity (1944),Crime|Film-Noir
3366,3436,Dying Young (1991),Drama|Romance
3367,3437,Cool as Ice (1991),Drama
3368,3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
3369,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
3370,3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
3371,3441,Red Dawn (1984),Action|War
3372,3442,Band of the Hand (1986),Action
3373,3443,Born American (1986),Action|Drama|Thriller
3374,3444,Bloodsport (1988),Action
3375,3445,Eyes of Laura Mars (1978),Mystery|Thriller
3376,3446,Funny Bones (1995),Comedy
3377,3447,"Good Earth, The (1937)",Drama
3378,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3379,3449,"Good Mother, The (1988)",Drama
3380,3450,Grumpy Old Men (1993),Comedy
3381,3451,Guess Who's Coming to Dinner (1967),Comedy|Drama
3382,3452,Romeo Must Die (2000),Action|Romance
3383,3453,Here on Earth (2000),Drama|Romance
3384,3454,Whatever It Takes (2000),Comedy|Romance
3385,3455,Buddy Boy (1999),Drama|Thriller
3386,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
3387,3457,Waking the Dead (1999),Drama
3388,3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
3389,3459,Gothic (1986),Drama|Horror
3390,3460,Hillbillys in a Haunted House (1967),Comedy
3391,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3392,3462,Modern Times (1936),Comedy
3393,3463,Last Resort (1994),Comedy
3394,3464,Solar Crisis (1993),Sci-Fi|Thriller
3395,3465,That's Life! (1986),Drama
3396,3466,Heart and Souls (1993),Comedy|Fantasy
3397,3467,Hud (1963),Drama|Western
3398,3468,"Hustler, The (1961)",Drama
3399,3469,Inherit the Wind (1960),Drama
3400,3470,Dersu Uzala (1974),Adventure|Drama
3401,3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
3402,3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
3403,3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
3404,3474,Retroactive (1997),Sci-Fi|Thriller
3405,3475,"Place in the Sun, A (1951)",Drama|Romance
3406,3476,Jacob's Ladder (1990),Horror|Mystery|Thriller
3407,3477,Empire Records (1995),Comedy|Drama
3408,3478,"Bamba, La (1987)",Drama
3409,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
3410,3480,Lucas (1986),Drama
3411,3481,High Fidelity (2000),Comedy
3412,3482,Price of Glory (2000),Drama
3413,3483,"Road to El Dorado, The (2000)",Animation|Children's
3414,3484,"Skulls, The (2000)",Thriller
3415,3485,Autopsy (Macchie Solari) (1975),Horror
3416,3486,Devil Girl From Mars (1954),Sci-Fi
3417,3487,"Dorado, El (1967)",Western
3418,3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
3419,3489,Hook (1991),Adventure|Fantasy
3420,3490,Horror Express (1972),Horror
3421,3491,My Chauffeur (1986),Comedy
3422,3492,"Son of the Sheik, The (1926)",Adventure
3423,3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
3424,3494,True Grit (1969),Adventure|Western
3425,3495,Roadside Prophets (1992),Comedy|Drama
3426,3496,Madame Sousatzka (1988),Drama
3427,3497,Max Dugan Returns (1983),Comedy
3428,3498,Midnight Express (1978),Drama
3429,3499,Misery (1990),Horror
3430,3500,Mr. Saturday Night (1992),Comedy|Drama
3431,3501,Murphy's Romance (1985),Comedy|Romance
3432,3502,My Life (1993),Drama
3433,3503,Solaris (Solyaris) (1972),Drama|Sci-Fi
3434,3504,Network (1976),Comedy|Drama
3435,3505,No Way Out (1987),Thriller
3436,3506,North Dallas Forty (1979),Comedy|Drama
3437,3507,"Odd Couple, The (1968)",Comedy
3438,3508,"Outlaw Josey Wales, The (1976)",Western
3439,3509,Black and White (1999),Drama
3440,3510,Frequency (2000),Drama|Thriller
3441,3511,Ready to Rumble (2000),Comedy
3442,3512,Return to Me (2000),Drama|Romance
3443,3513,Rules of Engagement (2000),Drama|Thriller
3444,3514,Joe Gould's Secret (2000),Drama
3445,3515,Me Myself I (2000),Comedy
3446,3516,"Bell, Book and Candle (1958)",Comedy|Romance
3447,3517,"Bells, The (1926)",Crime|Drama
3448,3518,"End of Violence, The (1997)",Drama|Thriller
3449,3519,Force 10 from Navarone (1978),Action|War
3450,3520,How to Stuff a Wild Bikini (1965),Comedy
3451,3521,Mystery Train (1989),Comedy|Crime|Drama
3452,3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
3453,3523,Taffin (1988),Action|Thriller
3454,3524,Arthur (1981),Comedy|Romance
3455,3525,Bachelor Party (1984),Comedy
3456,3526,Parenthood (1989),Comedy|Drama
3457,3527,Predator (1987),Action|Sci-Fi|Thriller
3458,3528,"Prince of Tides, The (1991)",Drama|Romance
3459,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3460,3530,Smoking/No Smoking (1993),Comedy
3461,3531,All the Vermeers in New York (1990),Comedy|Drama|Romance
